"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","77.0","","","","1"
"1991-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","77.3","","","","1"
"1991-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","77.7","","","","1"
"1991-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","77.6","","","","1"
"1991-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.0","","","","1"
"1991-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","77.8","","","","1"
"1991-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.2","","","","1"
"1991-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.3","","","","1"
"1991-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.6","","","","1"
"1991-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.4","","","","1"
"1991-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.4","","","","1"
"1991-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.8","","","","1"
"1992-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.1","","","","1"
"1992-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.5","","","","1"
"1992-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.7","","","","1"
"1992-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.4","","","","1"
"1992-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.9","","","","1"
"1992-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","78.8","","","","1"
"1992-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.6","","","","1"
"1992-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.6","","","","1"
"1992-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","80.1","","","","1"
"1992-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.8","","","","1"
"1992-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","80.0","","","","1"
"1992-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.6","","","","1"
"1993-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.3","","","","1"
"1993-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","79.9","","","","1"
"1993-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","80.0","","","","1"
"1993-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","80.3","","","","1"
"1993-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","80.7","","","","1"
"1993-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","80.8","","","","1"
"1993-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","81.5","","","","1"
"1993-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","81.5","","","","1"
"1993-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.2","","","","1"
"1993-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.2","","","","1"
"1993-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.2","","","","1"
"1993-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.0","","","","1"
"1994-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","81.6","","","","1"
"1994-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.2","","","","1"
"1994-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.6","","","","1"
"1994-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","82.6","","","","1"
"1994-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","83.0","","","","1"
"1994-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","83.0","","","","1"
"1994-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","83.7","","","","1"
"1994-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","83.8","","","","1"
"1994-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","84.9","","","","1"
"1994-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","84.8","","","","1"
"1994-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","84.9","","","","1"
"1994-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","84.6","","","","1"
"1995-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","83.9","","","","1"
"1995-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","84.7","","","","1"
"1995-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","85.5","","","","1"
"1995-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","85.6","","","","1"
"1995-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","86.4","","","","1"
"1995-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","86.5","","","","1"
"1995-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.2","","","","1"
"1995-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.1","","","","1"
"1995-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.7","","","","1"
"1995-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","87.9","","","","1"
"1995-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.1","","","","1"
"1995-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","86.4","","","","1"
"1996-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","86.1","","","","1"
"1996-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","86.7","","","","1"
"1996-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","87.1","","","","1"
"1996-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","87.3","","","","1"
"1996-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.3","","","","1"
"1996-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.4","","","","1"
"1996-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","90.5","","","","1"
"1996-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","90.5","","","","1"
"1996-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","90.9","","","","1"
"1996-10","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","90.7","","","","1"
"1996-11","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","89.4","","","","1"
"1996-12","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","89.0","","","","1"
"1997-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","88.7","","","","1"
"1997-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","89.3","","","","1"
"1997-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","89.8","","","","1"
"1997-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","89.9","","","","1"
"1997-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","90.8","","","","1"
"1997-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","91.8","","","","1"
"1997-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41691170","2.219","92.4","","","","1"
