"REF_DATE","GEO","DGUID","Type of claim","Claim detail","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9550","","","","0"
"2001-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10010","","","","0"
"2001-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9750","","","","0"
"2001-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10030","","","","0"
"2001-09","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9890","","","","0"
"2001-10","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10320","","","","0"
"2001-11","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9850","","","","0"
"2001-12","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10340","","","","0"
"2002-01","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9370","","","","0"
"2002-02","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9780","","","","0"
"2002-03","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9940","","","","0"
"2002-04","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10030","","","","0"
"2002-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9640","","","","0"
"2002-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","8550","","","","0"
"2002-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10110","","","","0"
"2002-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9670","","","","0"
"2002-09","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10230","","","","0"
"2002-10","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10370","","","","0"
"2002-11","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10140","","","","0"
"2002-12","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9500","","","","0"
"2003-01","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10460","","","","0"
"2003-02","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9910","","","","0"
"2003-03","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9910","","","","0"
"2003-04","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9960","","","","0"
"2003-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10550","","","","0"
"2003-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9440","","","","0"
"2003-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10640","","","","0"
"2003-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9940","","","","0"
"2003-09","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9360","","","","0"
"2003-10","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9880","","","","0"
"2003-11","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10150","","","","0"
"2003-12","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9960","","","","0"
"2004-01","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","11060","","","","0"
"2004-02","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10170","","","","0"
"2004-03","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10300","","","","0"
"2004-04","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10020","","","","0"
"2004-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9160","","","","0"
"2004-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10480","","","","0"
"2004-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9710","","","","0"
"2004-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10470","","","","0"
"2004-09","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10480","","","","0"
"2004-10","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9830","","","","0"
"2004-11","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","11100","","","","0"
"2004-12","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9820","","","","0"
"2005-01","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10380","","","","0"
"2005-02","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10810","","","","0"
"2005-03","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9790","","","","0"
"2005-04","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10350","","","","0"
"2005-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10730","","","","0"
"2005-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10610","","","","0"
"2005-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9330","","","","0"
"2005-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10460","","","","0"
"2005-09","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10410","","","","0"
"2005-10","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10070","","","","0"
"2005-11","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9540","","","","0"
"2005-12","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10760","","","","0"
"2006-01","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9860","","","","0"
"2006-02","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9950","","","","0"
"2006-03","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9910","","","","0"
"2006-04","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9780","","","","0"
"2006-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9620","","","","0"
"2006-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10190","","","","0"
"2006-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","10310","","","","0"
"2006-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9910","","","","0"
"2006-09","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9290","","","","0"
"2006-10","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9300","","","","0"
"2006-11","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9340","","","","0"
"2006-12","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9420","","","","0"
"2007-01","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9580","","","","0"
"2007-02","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9550","","","","0"
"2007-03","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9790","","","","0"
"2007-04","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9990","","","","0"
"2007-05","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9420","","","","0"
"2007-06","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9000","","","","0"
"2007-07","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9710","","","","0"
"2007-08","Nova Scotia","2016A000212","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992298","4.4.1","9120","","","","0"
